source,target
62014CJ0180,62004CJ0205
62015CJ0401,62004CJ0205
62005CJ0334,62004CJ0206
62006CJ0234,62004CJ0206
62007CJ0520,62004CJ0206
62014CJ0249,62004CJ0206
62007CO0128,62004CJ0207
62009CJ0356,62004CJ0207
62015CJ0548,62004CJ0207
62008CJ0350,62004CJ0209
62010CJ0416,62004CJ0209
62014CJ0141,62004CJ0209
62006CJ0158,62004CJ0210
62013CJ0007,62004CJ0210
62004CJ0053,62004CJ0212
62004CJ0180,62004CJ0212
62004CJ0348,62004CJ0212
62005CJ0307,62004CJ0212
62005CJ0385,62004CJ0212
62006CJ0268,62004CJ0212
62006CJ0357,62004CJ0212
62007CJ0261,62004CJ0212
62007CJ0378,62004CJ0212
62007CO0364,62004CJ0212
62008CJ0012,62004CJ0212
62008CJ0138,62004CJ0212
62008CO0519,62004CJ0212
62009CJ0098,62004CJ0212
62009CJ0109,62004CJ0212
62009CJ0444,62004CJ0212
62010CJ0571,62004CJ0212
62010CJ0586,62004CJ0212
62010CO0003,62004CJ0212
62010CO0020,62004CJ0212
62010CO0272,62004CJ0212
62011CJ0157,62004CJ0212
62011CJ0251,62004CJ0212
62011CJ0457,62004CJ0212
62012CJ0290,62004CJ0212
62012CJ0599,62004CJ0212
62013CJ0022,62004CJ0212
62013CJ0190,62004CJ0212
62013CJ0362,62004CJ0212
62013CO0050,62004CJ0212
62013CO0362,62004CJ0212
62014CJ0177,62004CJ0212
62014CJ0554,62004CJ0212
62014CO0086,62004CJ0212
62016CJ0494,62004CJ0212
62012CJ0125,62004CJ0213
62014CJ0061,62004CJ0213
62014CJ0567,62004CJ0213
62016CJ0052,62004CJ0213
62005CJ0135,62004CJ0214
62005CJ0269,62004CJ0214
62006CJ0398,62004CJ0214
62003CJ0380,62004CJ0217
62008CJ0058,62004CJ0217
62012CJ0270,62004CJ0217
62005CJ0148,62004CJ0221
62005CJ0183,62004CJ0221
62005CJ0337,62004CJ0221
62010CJ0134,62004CJ0221
62014CJ0504,62004CJ0221
62015CJ0104,62004CJ0221
62004CJ0237,62004CJ0222
62004CJ0393,62004CJ0222
62006CJ0443,62004CJ0222
62006CJ0494,62004CJ0222
62007CJ0222,62004CJ0222
62008CJ0078,62004CJ0222
62008CJ0533,62004CJ0222
62009CJ0090,62004CJ0222
62009CJ0480,62004CJ0222
62010CJ0108,62004CJ0222
62011CJ0197,62004CJ0222
62012CJ0001,62004CJ0222
62012CJ0363,62004CJ0222
62013CJ0672,62004CJ0222
62013CJ0690,62004CJ0222
62017CJ0374,62004CJ0222
62007CJ0213,62004CJ0226
62007CJ0538,62004CJ0226
62011CJ0465,62004CJ0226
62012CJ0358,62004CJ0226
62015CJ0027,62004CJ0226
62015CJ0171,62004CJ0226
62017CO0035,62004CJ0226
62008CJ0485,62004CJ0227
62014CO0450,62004CJ0227
62006CJ0412,62004CJ0229
62005CJ0458,62004CJ0232
62009CJ0151,62004CJ0232
62014CJ0160,62004CJ0232
62008CJ0002,62004CJ0234
62008CJ0040,62004CJ0234
62008CJ0507,62004CJ0234
62010CJ0221,62004CJ0234
62013CJ0042,62004CJ0234
62013CJ0213,62004CJ0234
62014CJ0505,62004CJ0234
62017CJ0234,62004CJ0234
62004CJ0334,62004CJ0235
62004CJ0418,62004CJ0235
62007CJ0395,62004CJ0235
62008CJ0321,62004CJ0235
62008CJ0557,62004CJ0235
62014CJ0233,62004CJ0235
62005CJ0205,62004CJ0237
62006CJ0345,62004CJ0237
62007CJ0213,62004CJ0237
62008CJ0169,62004CJ0237
62008CJ0247,62004CJ0237
62008CJ0399,62004CJ0237
62009CJ0140,62004CJ0237
62010CO0151,62004CJ0237
62012CJ0162,62004CJ0237
62012CJ0470,62004CJ0237
62015CJ0211,62004CJ0237
62015CO0556,62004CJ0237
62005CJ0304,62004CJ0239
62010CJ0182,62004CJ0239
62016CJ0142,62004CJ0239
62007CO0100,62004CJ0243
62013CJ0286,62004CJ0243
62004CJ0168,62004CJ0244
62004CJ0433,62004CJ0244
62008CJ0219,62004CJ0244
62008CJ0515,62004CJ0244
62013CJ0091,62004CJ0244
62004CJ0409,62004CJ0245
62009CJ0430,62004CJ0245
62005CJ0220,62004CJ0246
62005CJ0363,62004CJ0246
62006CJ0526,62004CJ0247
62008CJ0264,62004CJ0247
62005CJ0303,62004CJ0248
62006CJ0158,62004CJ0248
62006CJ0383,62004CJ0248
62004CJ0493,62004CJ0249
62006CJ0103,62004CJ0249
62013CJ0623,62004CJ0249
62013CJ0017,62004CJ0251
62006CJ0186,62004CJ0253
62004CJ0034,62004CJ0255
62004CJ0251,62004CJ0255
62004CJ0260,62004CJ0255
62004CJ0282,62004CJ0255
62004CJ0501,62004CJ0255
62005CJ0257,62004CJ0255
62009CJ0132,62004CJ0255
62010CJ0577,62004CJ0255
62011CJ0212,62004CJ0255
62013CJ0118,62004CJ0257
62005CJ0048,62004CJ0258
62007CJ0208,62004CJ0258
62008CJ0022,62004CJ0258
62008CJ0115,62004CJ0258
62011CJ0367,62004CJ0258
62006CJ0456,62004CJ0259
62015CJ0689,62004CJ0259
62007CJ0392,62004CJ0260
62008CJ0400,62004CJ0260
62010CJ0072,62004CJ0260
62012CJ0105,62004CJ0260
62014CJ0503,62004CJ0260
62003CJ0466,62004CJ0264
62013CJ0524,62004CJ0264
62004CJ0282,62004CJ0265
62004CJ0374,62004CJ0265
62005CJ0170,62004CJ0265
62005CJ0298,62004CJ0265
62006CJ0443,62004CJ0265
62006CJ0527,62004CJ0265
62007CJ0043,62004CJ0265
62007CJ0282,62004CJ0265
62011CO0038,62004CJ0265
62012CJ0375,62004CJ0265
62017CJ0602,62004CJ0265
62004CJ0368,62004CJ0266
62004CJ0393,62004CJ0266
62004CJ0526,62004CJ0266
62006CJ0206,62004CJ0266
62013CJ0672,62004CJ0266
62016CJ0233,62004CJ0266
62010CJ0547,62004CJ0273
62011CJ0670,62004CJ0274
62007CJ0174,62004CJ0275
62007CJ0270,62004CJ0275
62008CJ0047,62004CJ0275
62008CJ0053,62004CJ0275
62011CJ0281,62004CJ0275
62005CJ0043,62004CJ0278
62005CJ0455,62004CJ0280
62007CJ0187,62004CJ0280
62008CJ0569,62004CJ0280
62010CJ0203,62004CJ0280
62011CJ0160,62004CJ0280
62012CJ0022,62004CJ0280
62012CJ0277,62004CJ0280
62012CJ0486,62004CJ0280
62015CJ0471,62004CJ0280
62016CJ0670,62004CJ0280
62005CJ0112,62004CJ0282
62007CJ0207,62004CJ0282
62008CJ0171,62004CJ0282
62008CJ0250,62004CJ0282
62008CJ0543,62004CJ0282
62009CJ0212,62004CJ0282
62012CJ0105,62004CJ0282
62015CJ0628,62004CJ0282
62006CJ0408,62004CJ0284
62007CJ0288,62004CJ0284
62008CJ0267,62004CJ0284
62012CJ0219,62004CJ0284
62006CO0323,62004CJ0286
62011CO0474,62004CJ0286
62014CO0370,62004CJ0286
62005CJ0328,62004CJ0289
62008CJ0413,62004CJ0289
62010CJ0017,62004CJ0289
62004CJ0345,62004CJ0290
62005CJ0298,62004CJ0290
62009CJ0269,62004CJ0290
62010CJ0498,62004CJ0290
62013CJ0053,62004CJ0290
62015CJ0066,62004CJ0290
62017CJ0581,62004CJ0290
62006CJ0002,62004CJ0292
62006CJ0161,62004CJ0292
62006CJ0267,62004CJ0292
62006CJ0436,62004CJ0292
62007CJ0426,62004CJ0292
62009CJ0072,62004CJ0292
62009CJ0262,62004CJ0292
62011CJ0048,62004CJ0292
62012CJ0082,62004CJ0292
62013CO0097,62004CJ0292
62014CJ0586,62004CJ0292
62015CJ0110,62004CJ0292
62017CJ0385,62004CJ0292
62009CO0358,62004CJ0293
62010CJ0409,62004CJ0293
62011CJ0438,62004CJ0293
62012CJ0595,62004CJ0294
62005CJ0238,62004CJ0295
62005CJ0421,62004CJ0295
62006CJ0062,62004CJ0295
62006CJ0445,62004CJ0295
62008CJ0467,62004CJ0295
62009CJ0077,62004CJ0295
62010CJ0017,62004CJ0295
62011CJ0180,62004CJ0295
62011CJ0199,62004CJ0295
62011CJ0536,62004CJ0295
62012CJ0136,62004CJ0295
62012CJ0174,62004CJ0295
62012CJ0365,62004CJ0295
62012CJ0479,62004CJ0295
62012CJ0557,62004CJ0295
62014CJ0407,62004CJ0295
62017CJ0393,62004CJ0295
62017CJ0595,62004CJ0295
62006CJ0203,62004CJ0299
62006CJ0204,62004CJ0299
62008CJ0485,62004CJ0300
62015CJ0541,62004CJ0300
62006CJ0064,62004CJ0302
62006CO0168,62004CJ0302
62008CJ0096,62004CJ0302
62010CJ0283,62004CJ0302
62010CO0032,62004CJ0302
62011CO0433,62004CJ0302
62013CO0153,62004CJ0302
62014CO0254,62004CJ0302
62016CJ0052,62004CJ0302
62016CJ0392,62004CJ0302
62016CO0050,62004CJ0302
62016CO0286,62004CJ0302
62005CJ0433,62004CJ0303
62011CJ0026,62004CJ0303
62009CJ0273,62004CJ0304
62006CJ0263,62004CJ0306
62012CJ0116,62004CJ0306
62016CJ0529,62004CJ0306
62004CJ0407,62004CJ0308
62005CJ0328,62004CJ0308
62007CJ0125,62004CJ0308
62007CJ0322,62004CJ0308
62008CJ0554,62004CJ0308
62014CJ0154,62004CJ0308
62015CO0523,62004CJ0308
62004CJ0353,62004CJ0309
62005CJ0027,62004CJ0309
62006CJ0096,62004CJ0309
62006CJ0464,62004CJ0309
62007CJ0143,62004CJ0309
62008CJ0077,62004CJ0309
62005CJ0375,62004CJ0310
62006CJ0037,62004CJ0310
62008CJ0033,62004CJ0310
62008CJ0201,62004CJ0310
62009CJ0343,62004CJ0310
62010CJ0111,62004CJ0310
62010CJ0117,62004CJ0310
62010CJ0118,62004CJ0310
62010CJ0121,62004CJ0310
62017CO0441(02),62004CJ0310
62005CJ0335,62004CJ0311
62006CJ0308,62004CJ0311
62006CO0505,62004CJ0311
62007CJ0376,62004CJ0311
62010CJ0366,62004CJ0311
62007CJ0150,62004CJ0312
62007CJ0275,62004CJ0312
62008CJ0161,62004CJ0312
62008CJ0033,62004CJ0313
62008CJ0449,62004CJ0313
62009CJ0133,62004CJ0313
62012CJ0101,62004CJ0313
62004CJ0053,62004CJ0316
62004CJ0295,62004CJ0316
62005CJ0138,62004CJ0316
62005CO0436,62004CJ0316
62006CJ0301,62004CJ0317
62007CJ0073,62004CJ0317
62014CJ0362,62004CJ0317
62006CJ0532,62004CJ0331
62009CJ0226,62004CJ0331
62010CJ0252,62004CJ0331
62010CO0252,62004CJ0331
62015CJ0006,62004CJ0331
62004CJ0486,62004CJ0332
62009CJ0050,62004CJ0332
62004CJ0260,62004CJ0338
62005CJ0380,62004CJ0338
62005CJ0393,62004CJ0338
62005CJ0404,62004CJ0338
62005CO0395,62004CJ0338
62005CO0397,62004CJ0338
62005CO0466,62004CJ0338
62006CJ0197,62004CJ0338
62006CJ0275,62004CJ0338
62006CJ0409,62004CJ0338
62006CJ0443,62004CJ0338
62006CJ0500,62004CJ0338
62006CJ0531,62004CJ0338
62006CO0191,62004CJ0338
62007CJ0042,62004CJ0338
62007CJ0213,62004CJ0338
62007CJ0316,62004CJ0338
62008CJ0046,62004CJ0338
62008CJ0064,62004CJ0338
62008CJ0196,62004CJ0338
62008CJ0203,62004CJ0338
62008CJ0212,62004CJ0338
62008CJ0258,62004CJ0338
62008CJ0323,62004CJ0338
62008CJ0447,62004CJ0338
62008CO0055,62004CJ0338
62009CJ0347,62004CJ0338
62010CJ0072,62004CJ0338
62010CJ0126,62004CJ0338
62010CO0102,62004CJ0338
62011CJ0025,62004CJ0338
62011CJ0660,62004CJ0338
62012CJ0390,62004CJ0338
62013CO0430,62004CJ0338
62014CJ0098,62004CJ0338
62014CJ0336,62004CJ0338
62016CO0141,62004CJ0338
62010CJ0085,62004CJ0339
62011CJ0055,62004CJ0339
62011CJ0375,62004CJ0339
62004CJ0412,62004CJ0340
62005CJ0220,62004CJ0340
62005CJ0295,62004CJ0340
62005CJ0337,62004CJ0340
62005CJ0371,62004CJ0340
62007CJ0324,62004CJ0340
62007CJ0573,62004CJ0340
62007CO0323,62004CJ0340
62017CJ0266,62004CJ0340
62004CJ0411,62004CJ0341
62007CJ0394,62004CJ0341
62007CJ0444,62004CJ0341
62009CJ0256,62004CJ0341
62009CJ0396,62004CJ0341
62010CJ0191,62004CJ0341
62010CJ0527,62004CJ0341
62011CJ0116,62004CJ0341
62007CJ0372,62004CJ0343
62007CJ0420,62004CJ0343
62012CJ0386,62004CJ0343
62015CJ0417,62004CJ0343
62003CJ0459,62004CJ0344
62003CJ0535,62004CJ0344
62004CJ0300,62004CJ0344
62005CJ0266,62004CJ0344
62005CJ0431,62004CJ0344
62006CJ0308,62004CJ0344
62007CJ0118,62004CJ0344
62007CJ0173,62004CJ0344
62007CJ0402,62004CJ0344
62007CJ0549,62004CJ0344
62007CJ0558,62004CJ0344
62008CJ0204,62004CJ0344
62008CJ0485,62004CJ0344
62009CJ0077,62004CJ0344
62009CJ0240,62004CJ0344
62009CJ0343,62004CJ0344
62009CJ0482,62004CJ0344
62010CJ0135,62004CJ0344
62010CJ0188,62004CJ0344
62010CJ0366,62004CJ0344
62010CJ0581,62004CJ0344
62011CJ0012,62004CJ0344
62011CJ0022,62004CJ0344
62011CJ0250,62004CJ0344
62011CJ0583,62004CJ0344
62012CO0368,62004CJ0344
62013CJ0112,62004CJ0344
62013CJ0612,62004CJ0344
62013CO0257,62004CJ0344
62014CJ0006,62004CJ0344
62014CJ0257,62004CJ0344
62014CJ0362,62004CJ0344
62014CJ0477,62004CJ0344
62014CJ0547,62004CJ0344
62014CO0019,62004CJ0344
62015CJ0072,62004CJ0344
62015CJ0255,62004CJ0344
62016CJ0224,62004CJ0344
62016CJ0258,62004CJ0344
62016CJ0397,62004CJ0344
62016CJ0559,62004CJ0344
62017CJ0493,62004CJ0344
62009CJ0450,62004CJ0345
62010CJ0498,62004CJ0345
62013CJ0559,62004CJ0345
62014CJ0589,62004CJ0345
62017CJ0480,62004CJ0345
62009CJ0450,62004CJ0346
62015CJ0018,62004CJ0346
62017CJ0480,62004CJ0346
62005CJ0231,62004CJ0347
62005CJ0389,62004CJ0347
62005CJ0464,62004CJ0347
62006CJ0360,62004CJ0347
62006CJ0414,62004CJ0347
62006CJ0443,62004CJ0347
62007CJ0303,62004CJ0347
62007CJ0330,62004CJ0347
62007CJ0377,62004CJ0347
62008CJ0035,62004CJ0347
62008CJ0311,62004CJ0347
62008CJ0314,62004CJ0347
62009CJ0269,62004CJ0347
62010CJ0287,62004CJ0347
62011CJ0123,62004CJ0347
62011CJ0380,62004CJ0347
62012CJ0375,62004CJ0347
62014CJ0066,62004CJ0347
62014CJ0503,62004CJ0347
62005CJ0276,62004CJ0348
62008CJ0558,62004CJ0348
62009CJ0400,62004CJ0348
62005CJ0398,62004CJ0351
62008CJ0373,62004CJ0351
62008CJ0419,62004CJ0351
62010CJ0533,62004CJ0351
62011CO0348,62004CJ0351
62012CJ0013,62004CJ0351
62015CJ0365,62004CJ0351
62017CJ0100,62004CJ0351
62017CJ0592,62004CJ0351
62010CJ0023,62004CJ0353
62010CJ0608,62004CJ0353
62005CJ0062,62004CJ0354
62005CJ0303,62004CJ0354
62015CJ0072,62004CJ0354
62005CJ0049,62004CJ0355
62005CJ0303,62004CJ0355
62009CO0350,62004CJ0355
62011CO0554,62004CJ0355
62015CJ0072,62004CJ0355
62005CJ0381,62004CJ0356
62009CJ0159,62004CJ0356
62010CJ0122,62004CJ0356
62015CJ0075,62004CJ0356
62008CO0055,62004CJ0359
62008CO0055,62004CJ0360
62008CO0579,62004CJ0361
62011CO0354,62004CJ0361
62014CJ0249,62004CJ0361
62004CJ0158,62004CJ0366
62005CJ0065,62004CJ0366
62006CJ0199,62004CJ0368
62010CJ0275,62004CJ0368
62012CJ0284,62004CJ0368
62017CJ0349,62004CJ0368
62008CJ0246,62004CJ0369
62008CJ0267,62004CJ0369
62012CJ0219,62004CJ0369
62004CJ0466,62004CJ0372
62005CJ0076,62004CJ0372
62005CJ0134,62004CJ0372
62005CJ0318,62004CJ0372
62005CJ0444,62004CJ0372
62006CJ0267,62004CJ0372
62006CJ0531,62004CJ0372
62007CJ0141,62004CJ0372
62007CJ0169,62004CJ0372
62007CJ0171,62004CJ0372
62007CJ0208,62004CJ0372
62007CJ0350,62004CJ0372
62008CJ0211,62004CJ0372
62008CJ0341,62004CJ0372
62008CJ0343,62004CJ0372
62008CJ0512,62004CJ0372
62008CJ0562,62004CJ0372
62009CJ0173,62004CJ0372
62009CJ0255,62004CJ0372
62009CJ0345,62004CJ0372
62009CJ0490,62004CJ0372
62013CJ0268,62004CJ0372
62013CJ0527,62004CJ0372
62015CJ0098,62004CJ0372
62004CJ0524,62004CJ0374
62005CJ0076,62004CJ0374
62005CJ0157,62004CJ0374
62005CJ0170,62004CJ0374
62005CJ0231,62004CJ0374
62005CJ0298,62004CJ0374
62005CJ0318,62004CJ0374
62005CO0201,62004CJ0374
62006CJ0194,62004CJ0374
62006CJ0284,62004CJ0374
62006CJ0527,62004CJ0374
62006CO0415,62004CJ0374
62007CJ0138,62004CJ0374
62007CJ0207,62004CJ0374
62007CJ0282,62004CJ0374
62007CJ0303,62004CJ0374
62007CJ0406,62004CJ0374
62007CJ0540,62004CJ0374
62007CO0439,62004CJ0374
62008CJ0096,62004CJ0374
62008CJ0128,62004CJ0374
62008CJ0182,62004CJ0374
62008CJ0247,62004CJ0374
62008CJ0436,62004CJ0374
62008CJ0487,62004CJ0374
62009CJ0262,62004CJ0374
62009CJ0269,62004CJ0374
62009CJ0284,62004CJ0374
62010CJ0371,62004CJ0374
62010CJ0498,62004CJ0374
62010CO0199,62004CJ0374
62011CJ0035,62004CJ0374
62011CJ0387,62004CJ0374
62011CO0038,62004CJ0374
62011CO0384,62004CJ0374
62014CJ0010,62004CJ0374
62016CJ0233,62004CJ0374
62016CJ0234,62004CJ0374
62016CJ0236,62004CJ0374
62009CJ0189,62004CJ0375
62009CJ0202,62004CJ0375
62009CJ0295,62004CJ0375
62012CJ0421,62004CJ0375
62004CJ0409,62004CJ0384
62006CJ0271,62004CJ0384
62008CJ0201,62004CJ0384
62010CJ0499,62004CJ0384
62013CJ0499,62004CJ0384
62004CJ0150,62004CJ0386
62005CJ0451,62004CJ0386
62005CO0201,62004CJ0386
62006CJ0248,62004CJ0386
62006CJ0443,62004CJ0386
62007CJ0318,62004CJ0386
62007CJ0418,62004CJ0386
62008CJ0153,62004CJ0386
62008CJ0182,62004CJ0386
62009CJ0072,62004CJ0386
62009CJ0097,62004CJ0386
62010CJ0025,62004CJ0386
62010CJ0132,62004CJ0386
62010CJ0287,62004CJ0386
62010CO0476,62004CJ0386
62015CJ0552,62004CJ0386
62016CJ0052,62004CJ0386
62004CJ0338,62004CJ0392
62005CJ0168,62004CJ0392
62006CJ0296,62004CJ0392
62010CJ0085,62004CJ0392
62010CJ0284,62004CJ0392
62010CJ0603,62004CJ0392
62011CJ0249,62004CJ0392
62012CJ0228,62004CJ0392
62004CJ0368,62004CJ0393
62004CJ0526,62004CJ0393
62005CJ0290,62004CJ0393
62005CJ0313,62004CJ0393
62005CJ0341,62004CJ0393
62006CJ0206,62004CJ0393
62006CJ0221,62004CJ0393
62007CJ0446,62004CJ0393
62011CJ0197,62004CJ0393
62014CJ0066,62004CJ0393
62014CJ0449,62004CJ0393
62016CJ0233,62004CJ0393
62004CJ0415,62004CJ0394
62005CJ0434,62004CJ0394
62005CJ0445,62004CJ0394
62008CJ0262,62004CJ0394
62014CJ0334,62004CJ0394
62006CJ0344,62004CJ0403
62007CJ0047,62004CJ0403
62007CJ0322,62004CJ0403
62007CJ0385,62004CJ0403
62011CJ0239,62004CJ0403
62011CJ0290,62004CJ0403
62016CJ0044,62004CJ0403
62006CJ0120,62004CJ0404
62007CJ0139,62004CJ0404
62008CJ0485,62004CJ0404
62013CJ0506,62004CJ0404
62017CJ0341,62004CJ0404
62004CJ0522,62004CJ0406
62005CJ0076,62004CJ0406
62005CJ0192,62004CJ0406
62005CJ0318,62004CJ0406
62006CJ0011,62004CJ0406
62006CJ0353,62004CJ0406
62006CJ0499,62004CJ0406
62007CJ0221,62004CJ0406
62007CJ0228,62004CJ0406
62007CJ0544,62004CJ0406
62009CJ0208,62004CJ0406
62009CJ0253,62004CJ0406
62009CJ0503,62004CJ0406
62011CJ0443,62004CJ0406
62011CJ0523,62004CJ0406
62012CJ0177,62004CJ0406
62012CJ0216,62004CJ0406
62012CJ0220,62004CJ0406
62012CJ0275,62004CJ0406
62013CJ0359,62004CJ0406
62013CJ0361,62004CJ0406
62013CJ0433,62004CJ0406
62015CJ0430,62004CJ0406
62006CJ0511,62004CJ0407
62007CJ0425,62004CJ0407
62007CJ0534,62004CJ0407
62008CJ0280,62004CJ0407
62008CJ0554,62004CJ0407
62009CJ0521,62004CJ0407
62010CO0561,62004CJ0407
62012CJ0070,62004CJ0407
62013CJ0293,62004CJ0407
62014CJ0172,62004CJ0407
62017CJ0099,62004CJ0407
62014CJ0247,62004CJ0408
62014CJ0248,62004CJ0408
62014CJ0267,62004CJ0408
62014CJ0268,62004CJ0408
62005CJ0184,62004CJ0409
62006CJ0271,62004CJ0409
62008CJ0029,62004CJ0409
62009CJ0084,62004CJ0409
62009CJ0285,62004CJ0409
62009CJ0430,62004CJ0409
62010CJ0499,62004CJ0409
62011CJ0080,62004CJ0409
62011CJ0273,62004CJ0409
62012CJ0563,62004CJ0409
62013CJ0492,62004CJ0409
62015CJ0624,62004CJ0409
62016CJ0026,62004CJ0409
62016CJ0386,62004CJ0409
62017CJ0495,62004CJ0409
62006CJ0347,62004CJ0410
62007CJ0573,62004CJ0410
62008CJ0196,62004CJ0410
62008CJ0206,62004CJ0410
62006CO0459,62004CJ0411
62008CO0060,62004CJ0411
62006CJ0147,62004CJ0412
62006CJ0411,62004CJ0412
62007CJ0287,62004CJ0412
62007CJ0292,62004CJ0412
62007CJ0475,62004CJ0412
62007CJ0538,62004CJ0412
62008CJ0091,62004CJ0412
62008CJ0145,62004CJ0412
62008CJ0306,62004CJ0412
62008CJ0343,62004CJ0412
62008CJ0385,62004CJ0412
62008CJ0508,62004CJ0412
62008CJ0512,62004CJ0412
62009CJ0311,62004CJ0412
62013CJ0113,62004CJ0412
62013CJ0213,62004CJ0412
62004CJ0273,62004CJ0413
62008CJ0350,62004CJ0413
62014CJ0103,62004CJ0413
62017CJ0434,62004CJ0413
62004CJ0273,62004CJ0414
62012CJ0103,62004CJ0414
62005CJ0434,62004CJ0415
62011CJ0174,62004CJ0415
62005CJ0029,62004CJ0416
62006CJ0234,62004CJ0416
62006CO0196,62004CJ0416
62007CO0464,62004CJ0416
62008CJ0335,62004CJ0416
62009CO0448,62004CJ0416
62011CJ0149,62004CJ0416
62012CJ0601,62004CJ0416
62014CO0142,62004CJ0416
62015CJ0050,62004CJ0416
62006CJ0015,62004CJ0417
62006CJ0125,62004CJ0417
62007CJ0445,62004CJ0417
62007CO0262,62004CJ0417
62007CO0464,62004CJ0417
62008CO0444,62004CJ0417
62008CO0501,62004CJ0417
62011CO0586,62004CJ0417
62015CO0607,62004CJ0417
62004CJ0418,62004CJ0418
62007CJ0293,62004CJ0418
62007CJ0535,62004CJ0418
62008CJ0241,62004CJ0418
62008CJ0573,62004CJ0418
62009CJ0404,62004CJ0418
62009CJ0538,62004CJ0418
62010CJ0043,62004CJ0418
62011CJ0177,62004CJ0418
62012CJ0237,62004CJ0418
62005CJ0119,62004CJ0419
62005CJ0341,62004CJ0419
62006CJ0244,62004CJ0419
62006CJ0404,62004CJ0419
62006CJ0450,62004CJ0419
62007CJ0375,62004CJ0419
62007CJ0537,62004CJ0419
62008CJ0261,62004CJ0419
62009CJ0065,62004CJ0419
62005CJ0374,62004CJ0421
62008CJ0569,62004CJ0421
62005CJ0313,62004CJ0423
62008CJ0577,62004CJ0423
62012CJ0082,62004CJ0423
62005CJ0127,62004CJ0428
62005CJ0321,62004CJ0428
62005CO0202,62004CJ0431
62007CJ0482,62004CJ0431
62010CO0518,62004CJ0431
62012CJ0317,62004CJ0431
62013CJ0011,62004CJ0431
62013CO0210,62004CJ0431
62016CJ0397,62004CJ0431
62013CJ0220,62004CJ0432
62005CJ0389,62004CJ0433
62008CJ0376,62004CJ0433
62008CJ0458,62004CJ0433
62013CJ0053,62004CJ0433
62004CJ0170,62004CJ0434
62006CJ0244,62004CJ0434
62009CJ0421,62004CJ0434
62014CJ0472,62004CJ0434
62005CO0242,62004CJ0435
62004CJ0467,62004CJ0436
62005CJ0150,62004CJ0436
62005CJ0288,62004CJ0436
62005CJ0367,62004CJ0436
62007CJ0491,62004CJ0436
62017CJ0617,62004CJ0436
62008CJ0160,62004CJ0437
62011CJ0283,62004CJ0437
62006CJ0450,62004CJ0438
62009CJ0099,62004CJ0438
62004CJ0409,62004CJ0439
62005CJ0146,62004CJ0439
62008CJ0102,62004CJ0439
62010CJ0414,62004CJ0439
62011CJ0080,62004CJ0439
62011CJ0285,62004CJ0439
62011CJ0642,62004CJ0439
62011CJ0643,62004CJ0439
62012CJ0078,62004CJ0439
62012CJ0424,62004CJ0439
62013CJ0131,62004CJ0439
62013CJ0499,62004CJ0439
62013CJ0523,62004CJ0439
62014CO0082,62004CJ0439
62016CJ0038,62004CJ0439
62006CJ0244,62004CJ0441
62007CJ0205,62004CJ0441
62011CJ0059,62004CJ0442
62011CJ0274,62004CJ0442
62005CJ0106,62004CJ0443
62005CJ0363,62004CJ0443
62004CJ0500,62004CJ0445
62005CJ0196,62004CJ0445
62006CJ0229,62004CJ0445
62007CJ0312,62004CJ0445
62007CJ0403,62004CJ0445
62008CJ0140,62004CJ0445
62004CJ0292,62004CJ0446
62004CJ0524,62004CJ0446
62005CJ0101,62004CJ0446
62005CJ0112,62004CJ0446
62005CJ0157,62004CJ0446
62005CJ0231,62004CJ0446
62005CJ0298,62004CJ0446
62005CO0201,62004CJ0446
62006CJ0194,62004CJ0446
62006CJ0284,62004CJ0446
62006CJ0436,62004CJ0446
62006CJ0531,62004CJ0446
62007CJ0027,62004CJ0446
62007CJ0048,62004CJ0446
62007CJ0138,62004CJ0446
62007CJ0207,62004CJ0446
62007CJ0303,62004CJ0446
62007CJ0406,62004CJ0446
62007CO0439,62004CJ0446
62008CJ0436,62004CJ0446
62009CJ0262,62004CJ0446
62009CJ0284,62004CJ0446
62009CJ0310,62004CJ0446
62009CJ0429,62004CJ0446
62010CJ0094,62004CJ0446
62010CJ0113,62004CJ0446
62010CJ0591,62004CJ0446
62011CJ0018,62004CJ0446
62011CJ0123,62004CJ0446
62011CJ0420,62004CJ0446
62011CJ0565,62004CJ0446
62011CO0038,62004CJ0446
62012CJ0047,62004CJ0446
62012CJ0190,62004CJ0446
62012CJ0501,62004CJ0446
62013CJ0318,62004CJ0446
62013CJ0686,62004CJ0446
62014CJ0386,62004CJ0446
62014CJ0479,62004CJ0446
62014CJ0593,62004CJ0446
62015CJ0189,62004CJ0446
62015CJ0448,62004CJ0446
62016CJ0039,62004CJ0446
62016CJ0365,62004CJ0446
62017CJ0625,62004CJ0446
62004CO0492,62004CJ0452
62005CJ0393,62004CJ0452
62005CJ0404,62004CJ0452
62005CO0201,62004CJ0452
62006CJ0414,62004CJ0452
62006CO0415,62004CJ0452
62007CJ0011,62004CJ0452
62007CJ0042,62004CJ0452
62007CJ0043,62004CJ0452
62007CJ0207,62004CJ0452
62008CJ0182,62004CJ0452
62008CJ0311,62004CJ0452
62009CJ0137,62004CJ0452
62009CO0298,62004CJ0452
62010CJ0602,62004CJ0452
62011CJ0035,62004CJ0452
62012CJ0080,62004CJ0452
62012CJ0164,62004CJ0452
62012CJ0282,62004CJ0452
62015CJ0048,62004CJ0452
62017CJ0625,62004CJ0452
62017CJ0630,62004CJ0452
